"No.","Time","Source","Destination","Protocol","Length","Info"
"622","0.900172","183.87.151.14","192.168.0.7","UDP","67","443  >  53289 Len=25"
"623","0.900406","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"624","0.902214","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"625","0.902216","172.217.166.174","192.168.0.7","TCP","1414","[TCP Retransmission] 443  >  1634 [ACK] Seq=8161 Ack=1 Win=246 Len=1360"
"626","0.902294","192.168.0.7","172.217.166.174","TCP","74","[TCP Dup ACK 169#4] 1634  >  443 [ACK] Seq=1 Ack=5441 Win=260 Len=0 SLE=6801 SRE=10881 SLE=12241 SRE=13601"
"627","0.904316","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"628","0.906712","172.217.166.174","192.168.0.7","SSL","1414","Continuation Data"
"629","0.906713","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"630","0.906713","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"631","0.906714","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"632","0.906715","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"633","0.906777","192.168.0.7","172.217.166.174","TCP","74","[TCP Dup ACK 169#5] 1634  >  443 [ACK] Seq=1 Ack=5441 Win=260 Len=0 SLE=12241 SRE=14961 SLE=6801 SRE=10881"
"634","0.908296","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"635","0.908297","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"636","0.908298","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"637","0.908468","192.168.0.7","183.87.151.14","UDP","96","53289  >  443 Len=54"
"638","0.910973","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"639","0.910974","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"640","0.910974","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"641","0.910976","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"642","0.910976","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"643","0.912364","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"644","0.912365","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"645","0.912556","192.168.0.7","183.87.151.14","UDP","96","53289  >  443 Len=54"
"646","0.913360","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"647","0.913362","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"648","0.914531","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"649","0.914746","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"650","0.914747","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"651","0.914747","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"652","0.916682","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"653","0.916683","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"654","0.916908","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"655","0.917198","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"656","0.917828","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"657","0.919845","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"658","0.919846","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"659","0.919848","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"660","0.919848","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"661","0.919849","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"662","0.920142","192.168.0.7","183.87.151.14","UDP","96","53289  >  443 Len=54"
"663","0.920289","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"664","0.920805","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"665","0.921531","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"666","0.921674","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"667","0.921676","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"668","0.924129","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"669","0.924130","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"670","0.924131","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"671","0.924132","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"672","0.924379","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"673","0.926905","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"674","0.926906","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"675","0.926907","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"676","0.926909","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"677","0.926909","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"678","0.929130","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"679","0.929131","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"680","0.929132","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"681","0.929133","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"682","0.929134","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"683","0.929360","192.168.0.7","183.87.151.14","UDP","105","53289  >  443 Len=63"
"684","0.929686","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"685","0.930969","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"686","0.931138","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"687","0.931139","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"688","0.931141","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"689","0.931588","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"690","0.932336","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"691","0.932488","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"692","0.933240","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"693","0.935431","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"694","0.935613","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"695","0.935614","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"696","0.935615","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"697","0.935616","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"698","0.937291","192.168.0.7","183.87.151.14","UDP","100","53289  >  443 Len=58"
"699","0.937458","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"700","0.937459","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"701","0.937459","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"702","0.937462","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"703","0.938775","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"704","0.939463","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"705","0.939464","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"706","0.939465","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"707","0.940957","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"708","0.940958","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"709","0.940959","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"710","0.941001","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"711","0.941539","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"712","0.942331","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"713","0.943172","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"714","0.943172","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"715","0.943174","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"716","0.944315","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"717","0.944529","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"718","0.944530","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"719","0.944531","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"720","0.944797","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"721","0.946999","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"722","0.947000","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"723","0.947002","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"724","0.947003","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"725","0.947003","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"726","0.947177","192.168.0.7","183.87.151.14","UDP","102","53289  >  443 Len=60"
"727","0.948948","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"728","0.948949","183.87.151.14","192.168.0.7","UDP","67","443  >  53289 Len=25"
"729","0.950647","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"730","0.950853","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"731","0.952382","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"732","0.953624","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"733","0.953807","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"734","0.956229","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"735","0.956229","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"736","0.957114","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"737","0.957342","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"738","0.960288","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"739","0.962291","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"740","0.963866","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"741","0.964858","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"742","0.964994","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"743","0.965715","172.217.166.174","192.168.0.7","TCP","1414","[TCP Retransmission] 443  >  1634 [ACK] Seq=10881 Ack=1 Win=246 Len=1360"
"744","0.965756","192.168.0.7","172.217.166.174","TCP","66","[TCP Dup ACK 169#6] 1634  >  443 [ACK] Seq=1 Ack=5441 Win=260 Len=0 SLE=6801 SRE=14961"
"745","0.968346","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"746","0.968348","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"747","0.968348","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"748","0.968349","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"749","0.970355","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"750","0.970356","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"751","0.970357","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"752","0.970358","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"753","0.970359","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"754","0.970558","192.168.0.7","183.87.151.14","UDP","102","53289  >  443 Len=60"
"755","0.970702","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"756","0.972769","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"757","0.972770","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"758","0.972772","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"759","0.972938","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"760","0.973737","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"761","0.973738","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"762","0.975353","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"763","0.975561","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"764","0.975563","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"765","0.975563","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"766","0.975564","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"767","0.976144","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"768","0.977596","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"769","0.981804","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"770","0.981805","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"771","0.981806","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"772","0.983049","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"773","0.983050","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"774","0.983050","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"775","0.983191","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"776","0.983289","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"777","0.983344","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"778","0.983397","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"779","0.983515","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"780","0.984571","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"781","0.984572","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"782","0.984777","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"783","0.984887","192.168.0.7","183.87.151.14","UDP","94","53289  >  443 Len=52"
"784","0.985003","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"785","0.985145","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"786","0.986199","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"787","0.986200","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"788","0.987655","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"789","0.988811","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"790","0.988813","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"791","0.988813","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"792","0.990372","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"793","0.990374","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"794","0.990375","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"795","0.990378","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"796","0.990378","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"797","0.990809","192.168.0.7","183.87.151.14","UDP","99","53289  >  443 Len=57"
"798","0.991038","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"799","0.991676","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"800","0.991806","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"801","0.992180","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"802","0.992346","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"803","0.993091","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"804","0.993091","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"805","0.993476","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"806","0.993611","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"807","0.994618","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"808","0.994743","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"809","0.995127","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"810","0.996668","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"811","0.996810","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"812","0.996811","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"813","0.997281","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"814","0.998884","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"815","0.999051","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"816","0.999052","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"817","0.999052","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"818","0.999054","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"819","1.000115","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"820","1.000273","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"821","1.000274","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"822","1.000275","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"823","1.002148","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"824","1.002326","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"825","1.002326","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"826","1.002326","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"827","1.003277","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"828","1.003278","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"829","1.003412","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"830","1.004346","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"831","1.007133","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"832","1.007134","183.87.151.14","192.168.0.7","UDP","67","443  >  53289 Len=25"
"833","1.007261","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"834","1.008055","172.217.166.174","192.168.0.7","TCP","1414","[TCP Retransmission] 443  >  1634 [ACK] Seq=5441 Ack=1 Win=246 Len=1360"
"835","1.010332","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"836","1.010334","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"837","1.010334","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"838","1.010334","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"839","1.011466","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"840","1.011467","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"841","1.011678","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"842","1.013624","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"843","1.014467","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"844","1.014795","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"845","1.017646","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"846","1.017649","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"847","1.017652","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"848","1.017653","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"849","1.017653","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"850","1.020013","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"851","1.020014","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"852","1.020015","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"853","1.020016","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"854","1.020250","192.168.0.7","183.87.151.14","UDP","102","53289  >  443 Len=60"
"855","1.020340","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"856","1.021016","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"857","1.021447","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"858","1.021709","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"859","1.023251","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
